locus  chr6_43205521_43528284_61955777  98.98   0   98     0   1   1   minus  174829  174925  136073  135976  3e-42  174        306410  322764
locus  chr6_43205521_43528284_61955777  98.97   0   97     1   0   0   minus  74936   75032   260246  260150  3e-42  174        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   94     0   0   0   minus  42032   42125   260246  260153  3e-42  174        306410  322764
locus  chr6_43205521_43528284_61955777  98.97   0   97     0   1   1   plus   74927   75022   135977  136073  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174803  174895  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174805  174897  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174807  174899  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174809  174901  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174811  174903  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174813  174905  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174815  174907  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174817  174909  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174819  174911  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174821  174913  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174823  174915  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174825  174917  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174827  174919  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174829  174921  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174831  174923  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   174833  174925  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  74934   75026   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  74932   75024   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  74930   75022   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  74928   75020   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42030   42122   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42028   42120   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42026   42118   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42024   42116   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42022   42114   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42020   42112   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42018   42110   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42016   42108   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42014   42106   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42012   42104   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42010   42102   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42008   42100   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42006   42098   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   minus  42004   42096   260246  260154  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   273433  273525  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   273435  273527  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   273437  273529  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   93     0   0   0   plus   273439  273531  260154  260246  9e-42  172        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   plus   95017   95109   260154  260246  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   plus   95019   95111   260154  260246  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   plus   95021   95113   260154  260246  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  42000   42092   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41998   42090   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41996   42088   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41994   42086   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41992   42084   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41990   42082   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41988   42080   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41986   42078   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41984   42076   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41982   42074   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41980   42072   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41978   42070   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41976   42068   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41974   42066   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41972   42064   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41970   42062   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41968   42060   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41966   42058   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41964   42056   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41962   42054   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41960   42052   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41958   42050   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41956   42048   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41954   42046   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41952   42044   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41950   42042   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41948   42040   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41946   42038   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41944   42036   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   minus  41942   42034   260246  260154  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   plus   273429  273521  260154  260246  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   plus   273443  273535  260154  260246  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  98.92   0   93     1   0   0   plus   42034   42126   288477  288569  4e-40  167        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   89     0   0   0   minus  102361  102449  260243  260155  2e-39  165        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   89     0   0   0   minus  102361  102449  260245  260157  2e-39  165        306410  322764
locus  chr6_43205521_43528284_61955777  98.91   0   92     0   1   1   minus  174835  174925  136073  135982  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   88     0   0   0   minus  102361  102448  260241  260154  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   88     0   0   0   minus  74927   75014   260241  260154  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   88     0   0   0   minus  102362  102449  260246  260159  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  273441  273531  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  273437  273527  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  273433  273523  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   41970   42060   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42004   42094   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42006   42096   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42008   42098   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42010   42100   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42012   42102   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42014   42104   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42016   42106   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42018   42108   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42020   42110   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42022   42112   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42024   42114   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42026   42116   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42028   42118   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42030   42120   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   42032   42122   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   74928   75018   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   74930   75020   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   74932   75022   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   74934   75024   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   74936   75026   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   plus   74938   75028   288477  288567  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174835  174925  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174833  174923  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174831  174921  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174829  174919  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174827  174917  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174825  174915  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174823  174913  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174821  174911  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174819  174909  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174817  174907  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174815  174905  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174813  174903  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174811  174901  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174809  174899  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174807  174897  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174805  174895  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     1   0   0   minus  174803  174893  288567  288477  5e-39  163        306410  322764
locus  chr6_43205521_43528284_61955777  98.90   0   91     0   1   1   plus   74927   75016   135983  136073  2e-38  161        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   87     0   0   0   plus   174839  174925  260154  260240  2e-38  161        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   87     0   0   0   plus   174803  174889  260160  260246  2e-38  161        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   87     0   0   0   minus  74942   75028   260246  260160  2e-38  161        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   87     0   0   0   minus  42038   42124   260246  260160  2e-38  161        306410  322764
locus  chr6_43205521_43528284_61955777  98.89   0   90     1   0   0   plus   74927   75016   288478  288567  2e-38  161        306410  322764
locus  chr6_43205521_43528284_61955777  98.89   0   90     0   1   1   plus   102361  102449  135959  136048  7e-38  159        306410  322764
locus  chr6_43205521_43528284_61955777  98.89   0   90     0   1   1   plus   102361  102449  135967  136056  7e-38  159        306410  322764
locus  chr6_43205521_43528284_61955777  98.89   0   90     0   1   1   plus   102361  102449  135975  136064  7e-38  159        306410  322764
locus  chr6_43205521_43528284_61955777  98.89   0   90     0   1   1   plus   102361  102449  135983  136072  7e-38  159        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   86     0   0   0   plus   95029   95114   260154  260239  7e-38  159        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   86     0   0   0   plus   95029   95114   260156  260241  7e-38  159        306410  322764
locus  chr6_43205521_43528284_61955777  98.88   0   89     1   0   0   plus   102361  102449  288478  288566  7e-38  159        306410  322764
locus  chr6_43205521_43528284_61955777  98.88   0   89     0   1   1   plus   102361  102448  135985  136073  3e-37  158        306410  322764
locus  chr6_43205521_43528284_61955777  98.86   0   88     1   0   0   plus   102362  102449  288477  288564  3e-37  158        306410  322764
locus  chr6_43205521_43528284_61955777  98.86   0   88     1   0   0   plus   102361  102448  288480  288567  3e-37  158        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   84     0   0   0   minus  61027   61110   260236  260153  9e-37  156        306410  322764
locus  chr6_43205521_43528284_61955777  98.85   0   87     1   0   0   plus   273449  273535  260154  260240  9e-37  156        306410  322764
locus  chr6_43205521_43528284_61955777  98.85   0   87     0   1   1   minus  95029   95114   136073  135987  3e-36  154        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   83     0   0   0   minus  61027   61109   260238  260156  3e-36  154        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   83     0   0   0   minus  61027   61109   260240  260158  3e-36  154        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   83     0   0   0   minus  61027   61109   260242  260160  3e-36  154        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   83     0   0   0   minus  61027   61109   260244  260162  3e-36  154        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   83     0   0   0   minus  61027   61109   260246  260164  3e-36  154        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     1   0   0   plus   42041   42125   92995   93079   1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     1   0   0   plus   61027   61111   92996   93080   1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.84   0   86     0   1   1   plus   61025   61109   135956  136041  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.84   0   86     0   1   1   minus  174841  174925  136073  135988  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   82     0   0   0   minus  102361  102442  260235  260154  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   82     0   0   0   minus  74927   75008   260235  260154  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   82     0   0   0   minus  102368  102449  260246  260165  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     1   0   0   plus   42040   42124   288477  288561  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     1   0   0   plus   74944   75028   288477  288561  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     1   0   0   minus  174803  174887  288561  288477  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     1   0   0   minus  174841  174925  288567  288483  1e-35  152        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     1   0   0   plus   74945   75028   92995   93078   4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     1   0   0   minus  95031   95114   93078   92995   4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     0   1   1   plus   74927   75010   135989  136073  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  98.82   0   85     0   1   1   plus   61027   61110   135990  136074  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   plus   174845  174925  260154  260234  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  197548  197628  260235  260155  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  197548  197628  260237  260157  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  197548  197628  260239  260159  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  197548  197628  260241  260161  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  197548  197628  260243  260163  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  197548  197628  260245  260165  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   plus   174803  174883  260166  260246  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  74948   75028   260246  260166  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   81     0   0   0   minus  42044   42124   260246  260166  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     1   0   0   plus   74927   75010   288484  288567  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     1   0   0   minus  95031   95114   288567  288484  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     1   0   0   plus   61027   61110   288485  288568  4e-35  150        306410  322764
locus  chr6_43205521_43528284_61955777  98.80   0   83     1   0   0   plus   102367  102449  92995   93077   2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     0   1   1   plus   61027   61109   135972  136055  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     0   1   1   plus   61027   61109   135974  136057  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  98.81   0   84     0   1   1   plus   61027   61109   135982  136065  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  98.80   0   83     1   0   0   minus  61019   61101   256006  255924  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   80     0   0   0   plus   95035   95114   260154  260233  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   80     0   0   0   minus  197548  197627  260233  260154  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   80     0   0   0   minus  197549  197628  260246  260167  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  98.80   0   83     1   0   0   plus   61027   61109   288477  288559  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  98.80   0   83     1   0   0   plus   61027   61109   288481  288563  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  98.80   0   83     1   0   0   plus   61027   61109   288483  288565  2e-34  148        306410  322764
locus  chr6_43205521_43528284_61955777  100.00  0   80     0   0   0   minus  42048   42127   307879  307800  2e-34  148        306410  322764
